2017,Employment Status By Education,NIL,Less than Highschool,"Caroline County, Maryland",1025,
2018,Employment Status By Education,NIL,Less than Highschool,"Caroline County, Maryland",952,
2015,Unemployment By Veteran Status,,Non Veteran,"Caroline County, Maryland",8.7,0.087
2019,Employment Status By Education,NIL,Less than Highschool,"Caroline County, Maryland",922,
2016,Unemployment By Veteran Status,,Non Veteran,"Caroline County, Maryland",7.7,0.077
2017,Unemployment By Veteran Status,,Non Veteran,"Caroline County, Maryland",6.6,0.066
2018,Unemployment By Veteran Status,,Non Veteran,"Caroline County, Maryland",5.6,0.055999999999999994
2016,Employment Status By Education,NIL,Less than Highschool,"Caroline County, Maryland",994,
2019,Unemployment By Veteran Status,,Non Veteran,"Caroline County, Maryland",5.2,0.052000000000000005
2015,Unemployment By Veteran Status,,Veteran,"Caroline County, Maryland",7.5,0.075
2016,Unemployment By Veteran Status,,Veteran,"Caroline County, Maryland",6.6,0.066
2017,Unemployment By Veteran Status,,Veteran,"Caroline County, Maryland",7,0.07
2018,Unemployment By Veteran Status,,Veteran,"Caroline County, Maryland",3.5,0.035
2019,Unemployment By Veteran Status,,Veteran,"Caroline County, Maryland",2,0.02
2015,Employment Status By Education,Employed,Some College,"Caroline County, Maryland",3601,
2016,Employment Status By Education,Employed,Some College,"Caroline County, Maryland",3569,
2017,Employment Status By Education,Employed,Some College,"Caroline County, Maryland",3509,
2018,Employment Status By Education,Employed,Some College,"Caroline County, Maryland",3748,
2019,Employment Status By Education,Employed,Some College,"Caroline County, Maryland",3593,
2015,Employment Status By Education,Unemployed,Some College,"Caroline County, Maryland",311,
2016,Employment Status By Education,Unemployed,Some College,"Caroline County, Maryland",235,
2018,Employment Status By Education,Unemployed,Some College,"Caroline County, Maryland",210,
2017,Employment Status By Education,Unemployed,Some College,"Caroline County, Maryland",260,
2019,Employment Status By Education,Unemployed,Some College,"Caroline County, Maryland",228,
2015,Employment Status By Education,NIL,Some College,"Caroline County, Maryland",924,
2016,Employment Status By Education,NIL,Some College,"Caroline County, Maryland",823,
2017,Employment Status By Education,NIL,Some College,"Caroline County, Maryland",855,
2018,Employment Status By Education,NIL,Some College,"Caroline County, Maryland",812,
2015,Unemployment By Race,,Asian,"Caroline County, Maryland",11.8,0.11800000000000001
2019,Employment Status By Education,NIL,Some College,"Caroline County, Maryland",961,
2016,Unemployment By Race,,Asian,"Caroline County, Maryland",13.2,0.132
2017,Unemployment By Race,,Asian,"Caroline County, Maryland",5.8,0.057999999999999996
2018,Unemployment By Race,,Asian,"Caroline County, Maryland",0,0
2019,Unemployment By Race,,Asian,"Caroline County, Maryland",0,0
2015,Unemployment By Race,,White,"Caroline County, Maryland",7.9,0.079
2016,Unemployment By Race,,White,"Caroline County, Maryland",6.4,0.064
2017,Unemployment By Race,,White,"Caroline County, Maryland",5.4,0.054000000000000006
2018,Unemployment By Race,,White,"Caroline County, Maryland",4,0.04
2019,Unemployment By Race,,White,"Caroline County, Maryland",3.8,0.038
2015,Unemployment By Race,,Black,"Caroline County, Maryland",14.3,0.14300000000000002
2016,Unemployment By Race,,Black,"Caroline County, Maryland",13.9,0.139
2017,Unemployment By Race,,Black,"Caroline County, Maryland",14.2,0.142
2018,Unemployment By Race,,Black,"Caroline County, Maryland",14.6,0.146
2019,Unemployment By Race,,Black,"Caroline County, Maryland",14.1,0.141
2015Q3,TANF Workers,,,"Carroll County, Maryland",38,,,,,
2015Q4,TANF Workers,,,"Carroll County, Maryland",35,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0660077472250691,0.0006600774722506909,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0610298348707039,0.000610298348707039,,,,,
2016Q1,TANF Workers,,,"Carroll County, Maryland",31,,,,,
2016Q2,TANF Workers,,,"Carroll County, Maryland",32,,,,,
2016Q3,TANF Workers,,,"Carroll County, Maryland",34,,,,,
2016Q4,TANF Workers,,,"Carroll County, Maryland",29,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0555266975944402,0.000555266975944402,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0557899508351058,0.000557899508351058,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0587057117204227,0.000587057117204227,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0505402579295922,0.000505402579295922,,,,,
2017Q1,TANF Workers,,,"Carroll County, Maryland",16,,,,,
2017Q2,TANF Workers,,,"Carroll County, Maryland",15,,,,,
2017Q3,TANF Workers,,,"Carroll County, Maryland",21,,,,,
2017Q4,TANF Workers,,,"Carroll County, Maryland",20,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0286261249172526,0.000286261249172526,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0265111346765642,0.000265111346765642,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0364090294393009,0.00036409029439300896,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0350760272891492,0.000350760272891492,,,,,
2018Q1,TANF Workers,,,"Carroll County, Maryland",26,,,,,
2018Q2,TANF Workers,,,"Carroll County, Maryland",30,,,,,
2018Q3,TANF Workers,,,"Carroll County, Maryland",26,,,,,
2018Q4,TANF Workers,,,"Carroll County, Maryland",20,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0469161644231116,0.000469161644231116,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0522456940840459,0.000522456940840459,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0446367257244884,0.000446367257244884,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0348177291877024,0.000348177291877024,,,,,
2019Q1,TANF Workers,,,"Carroll County, Maryland",12,,,,,
2019Q2,TANF Workers,,,"Carroll County, Maryland",12,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0213477549277734,0.000213477549277734,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0207010764559757,0.00020701076455975702,,,,,
2016Q3,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",8,,,,,
2016Q3,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",2.26628895184136,0.0226628895184136,,,,,,
2017Q1,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",1,,,,,
2017Q2,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",1,,,,,
2017Q3,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",5,,,,,
2017Q1,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",0.282485875706215,0.00282485875706215,,,,,,
2017Q2,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",0.261780104712042,0.00261780104712042,,,,,,
2017Q3,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",1.52905198776758,0.015290519877675799,,,,,,
2018Q1,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",4,,,,,
2018Q2,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",3,,,,,
2018Q3,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",2,,,,,
2018Q4,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",4,,,,,
2018Q1,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",1.19402985074627,0.0119402985074627,,,,,,
2018Q2,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",0.887573964497041,0.00887573964497041,,,,,,
2018Q3,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",0.657894736842105,0.00657894736842105,,,,,,
2018Q4,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",1.4336917562724,0.014336917562724,,,,,,
2019Q1,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",2,,,,,
2019Q2,TANF Participants in Workforce Service ,,,"Carroll County, Maryland",3,,,,,
2019Q1,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",0.636942675159236,0.00636942675159236,,,,,,
2019Q2,Percent of Workforce Service participants in TANF (%),,,"Carroll County, Maryland",3.37078651685393,0.033707865168539304,,,,,,
2017,SNAP Recipient Workers,,,"Carroll County, Maryland",4255,,,,,
2018,SNAP Recipient Workers,,,"Carroll County, Maryland",3711,,,,,
2019,SNAP Recipient Workers,,,"Carroll County, Maryland",3699,,,,,
2020,SNAP Recipient Workers,,,"Carroll County, Maryland",3503,,,,,
2017,SNAP Recipient Workers by Percentage,,,"Carroll County, Maryland",0.016699,1.6699,,,,
2018,SNAP Recipient Workers by Percentage,,,"Carroll County, Maryland",0.015561,1.5561,,,,
2019,SNAP Recipient Workers by Percentage,,,"Carroll County, Maryland",0.015381,1.5381,,,,
2020,SNAP Recipient Workers by Percentage,,,"Carroll County, Maryland",0.015216,1.5216,,,,
2015,Employment Status By Disability Status,Labor Force,Disabled,"Carroll County, Maryland",3872,,,,
2016,Employment Status By Disability Status,Labor Force,Disabled,"Carroll County, Maryland",4114,,,,
2017,Employment Status By Disability Status,Labor Force,Disabled,"Carroll County, Maryland",4146,,,,
2018,Employment Status By Disability Status,Labor Force,Disabled,"Carroll County, Maryland",4419,,,,
2019,Employment Status By Disability Status,Labor Force,Disabled,"Carroll County, Maryland",4546,,,,
2015,Employment Status By Disability Status,Labor Force,Non Disabled,"Carroll County, Maryland",81571,,,,
2016,Employment Status By Disability Status,Labor Force,Non Disabled,"Carroll County, Maryland",81431,,,,
2017,Employment Status By Disability Status,Labor Force,Non Disabled,"Carroll County, Maryland",80771,,,,
2018,Employment Status By Disability Status,Labor Force,Non Disabled,"Carroll County, Maryland",80260,,,,
2019,Employment Status By Disability Status,Labor Force,Non Disabled,"Carroll County, Maryland",79317,,,,
2015,Employment Status By Poverty Status,Labor Force,Below Poverty,"Carroll County, Maryland",2915,,,,
2016,Employment Status By Poverty Status,Labor Force,Below Poverty,"Carroll County, Maryland",2947,,,,
2017,Employment Status By Poverty Status,Labor Force,Below Poverty,"Carroll County, Maryland",2775,,,,
2018,Employment Status By Poverty Status,Labor Force,Below Poverty,"Carroll County, Maryland",2671,,,,
2019,Employment Status By Poverty Status,Labor Force,Below Poverty,"Carroll County, Maryland",2565,,,,
2016,Median Household Income,,,"Carroll County, Maryland",87060,,,,,,
2017,Median Household Income,,,"Carroll County, Maryland",90510,,,,,,
2018,Median Household Income,,,"Carroll County, Maryland",93363,,,,,,
2015,Total Population,,,"Carroll County, Maryland",167444,,,,,
2019,Median Household Income,,,"Carroll County, Maryland",96769,,,,,,
2015,Median Household Income,,,"Carroll County, Maryland",85385,,,,,,
2016,Total Population,,,"Carroll County, Maryland",167535,,,,,
2017,Total Population,,,"Carroll County, Maryland",167319,,,,,
2018,Total Population,,,"Carroll County, Maryland",167522,,,,,
2016,Unemployment By Gender,,Male,"Carroll County, Maryland",4.1,0.040999999999999995
2015,Unemployment By Gender,,Male,"Carroll County, Maryland",4.3,0.043
2019,Total Population,,,"Carroll County, Maryland",167699,,,,,
2017,Unemployment By Gender,,Male,"Carroll County, Maryland",3.6,0.036000000000000004
2018,Unemployment By Gender,,Male,"Carroll County, Maryland",3.2,0.032
2015,Employment Status By Disability Status,Unemployed,Disabled,"Carroll County, Maryland",456,,,,
2019,Unemployment By Gender,,Male,"Carroll County, Maryland",3.2,0.032
2015,Unemployment By Race,,Hispanic,"Carroll County, Maryland",3.4,0.034
2016,Employment Status By Disability Status,Unemployed,Disabled,"Carroll County, Maryland",502,,,,
2016,Unemployment By Race,,Hispanic,"Carroll County, Maryland",4.2,0.042
2017,Unemployment By Race,,Hispanic,"Carroll County, Maryland",2.6,0.026000000000000002
2018,Unemployment By Race,,Hispanic,"Carroll County, Maryland",2.8,0.027999999999999997
2017,Employment Status By Disability Status,Unemployed,Disabled,"Carroll County, Maryland",442,,,,
2019,Employment Status By Disability Status,Unemployed,Disabled,"Carroll County, Maryland",459,,,,
2018,Employment Status By Disability Status,Unemployed,Disabled,"Carroll County, Maryland",457,,,,
2019,Unemployment By Race,,Hispanic,"Carroll County, Maryland",2.3,0.023
2015,Unemployment By Gender,,Female,"Carroll County, Maryland",3.9,0.039
2016,Unemployment By Gender,,Female,"Carroll County, Maryland",3.8,0.038
2017,Unemployment By Gender,,Female,"Carroll County, Maryland",3.5,0.035
2018,Unemployment By Gender,,Female,"Carroll County, Maryland",3.1,0.031
2019,Unemployment By Gender,,Female,"Carroll County, Maryland",2.9,0.028999999999999998
2015,Employment Status By Disability Status,Unemployed,Non Disabled,"Carroll County, Maryland",3319,,,,
2016,Employment Status By Disability Status,Unemployed,Non Disabled,"Carroll County, Maryland",3200,,,,
2018,Employment Status By Disability Status,Unemployed,Non Disabled,"Carroll County, Maryland",2450,,,,
2019,Employment Status By Disability Status,Unemployed,Non Disabled,"Carroll County, Maryland",2311,,,,
2017,Employment Status By Disability Status,Unemployed,Non Disabled,"Carroll County, Maryland",2843,,,,
2015,Employment Status By Disability Status,Employed,Non Disabled,"Carroll County, Maryland",78252,
2016,Employment Status By Disability Status,Employed,Non Disabled,"Carroll County, Maryland",78231,
2017,Employment Status By Disability Status,Employed,Non Disabled,"Carroll County, Maryland",77928,
2019,Employment Status By Disability Status,Employed,Non Disabled,"Carroll County, Maryland",77006,
2018,Employment Status By Disability Status,Employed,Non Disabled,"Carroll County, Maryland",77810,
2015,Employment Status By Education,Employed,Bachelor's or Higher,"Carroll County, Maryland",28060,
2016,Employment Status By Education,Employed,Bachelor's or Higher,"Carroll County, Maryland",28552,
2017,Employment Status By Education,Employed,Bachelor's or Higher,"Carroll County, Maryland",29410,
2018,Employment Status By Education,Employed,Bachelor's or Higher,"Carroll County, Maryland",30285,
2015,Employment Status By Education,Unemployed,Bachelor's or Higher,"Carroll County, Maryland",609,
2016,Employment Status By Education,Unemployed,Bachelor's or Higher,"Carroll County, Maryland",652,
2019,Employment Status By Education,Employed,Bachelor's or Higher,"Carroll County, Maryland",30960,
2017,Employment Status By Education,Unemployed,Bachelor's or Higher,"Carroll County, Maryland",558,
2018,Employment Status By Education,Unemployed,Bachelor's or Higher,"Carroll County, Maryland",503,
2019,Employment Status By Education,Unemployed,Bachelor's or Higher,"Carroll County, Maryland",502,
2015,Employment Status By Education,NIL,Bachelor's or Higher,"Carroll County, Maryland",3771,
2016,Employment Status By Education,NIL,Bachelor's or Higher,"Carroll County, Maryland",3688,
2017,Employment Status By Education,NIL,Bachelor's or Higher,"Carroll County, Maryland",3787,
2018,Employment Status By Education,NIL,Bachelor's or Higher,"Carroll County, Maryland",3963,
2015,Employment Status By Education,Employed,Highschool,"Carroll County, Maryland",18860,
2019,Employment Status By Education,NIL,Bachelor's or Higher,"Carroll County, Maryland",3883,
2016,Employment Status By Education,Employed,Highschool,"Carroll County, Maryland",19067,
2017,Employment Status By Education,Employed,Highschool,"Carroll County, Maryland",18581,
2018,Employment Status By Education,Employed,Highschool,"Carroll County, Maryland",18806,
2019,Employment Status By Education,Employed,Highschool,"Carroll County, Maryland",18106,
2016,Employment Status By Education,Unemployed,Highschool,"Carroll County, Maryland",929,
2017,Employment Status By Education,Unemployed,Highschool,"Carroll County, Maryland",837,
2015,Employment Status By Education,Unemployed,Highschool,"Carroll County, Maryland",957,
2015,Employment Status By Education,NIL,Highschool,"Carroll County, Maryland",5158,
2018,Employment Status By Education,Unemployed,Highschool,"Carroll County, Maryland",709,
2019,Employment Status By Education,Unemployed,Highschool,"Carroll County, Maryland",654,
2016,Employment Status By Education,NIL,Highschool,"Carroll County, Maryland",5079,
2017,Employment Status By Education,NIL,Highschool,"Carroll County, Maryland",5116,
2018,Employment Status By Education,NIL,Highschool,"Carroll County, Maryland",4985,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Carroll County, Maryland",2129,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Carroll County, Maryland",2146,
2019,Employment Status By Education,NIL,Highschool,"Carroll County, Maryland",5086,
2017,Employment Status By Poverty Status,Employed,Below Poverty,"Carroll County, Maryland",2135,
2018,Employment Status By Poverty Status,Employed,Below Poverty,"Carroll County, Maryland",2043,
2019,Employment Status By Poverty Status,Employed,Below Poverty,"Carroll County, Maryland",1987,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Carroll County, Maryland",801,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Carroll County, Maryland",786,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Carroll County, Maryland",640,
2018,Employment Status By Poverty Status,Unemployed,Below Poverty,"Carroll County, Maryland",628,
2019,Employment Status By Poverty Status,Unemployed,Below Poverty,"Carroll County, Maryland",578,
2015,Employment Status By Disability Status,Employed,Disabled,"Carroll County, Maryland",3416,,,,
2016,Employment Status By Disability Status,Employed,Disabled,"Carroll County, Maryland",3612,,,,
2017,Employment Status By Disability Status,Employed,Disabled,"Carroll County, Maryland",3704,,,,
2018,Employment Status By Disability Status,Employed,Disabled,"Carroll County, Maryland",3962,,,,
2019,Employment Status By Disability Status,Employed,Disabled,"Carroll County, Maryland",4087,,,,
2015,Employment Status By Education,Employed,Less than Highschool,"Carroll County, Maryland",3058,
2016,Employment Status By Education,Employed,Less than Highschool,"Carroll County, Maryland",3028,
2017,Employment Status By Education,Employed,Less than Highschool,"Carroll County, Maryland",2887,
2018,Employment Status By Education,Employed,Less than Highschool,"Carroll County, Maryland",2830,
2019,Employment Status By Education,Employed,Less than Highschool,"Carroll County, Maryland",2673,
2015,Employment Status By Education,Unemployed,Less than Highschool,"Carroll County, Maryland",383,
2016,Employment Status By Education,Unemployed,Less than Highschool,"Carroll County, Maryland",338,
2017,Employment Status By Education,Unemployed,Less than Highschool,"Carroll County, Maryland",274,
2018,Employment Status By Education,Unemployed,Less than Highschool,"Carroll County, Maryland",231,
2019,Employment Status By Education,Unemployed,Less than Highschool,"Carroll County, Maryland",258,
2015,Employment Status By Education,NIL,Less than Highschool,"Carroll County, Maryland",1413,
2017,Employment Status By Education,NIL,Less than Highschool,"Carroll County, Maryland",1751,
2016,Employment Status By Education,NIL,Less than Highschool,"Carroll County, Maryland",1502,
2018,Employment Status By Education,NIL,Less than Highschool,"Carroll County, Maryland",1981,
2015,Unemployment By Veteran Status,,Non Veteran,"Carroll County, Maryland",4.5,0.045
2019,Employment Status By Education,NIL,Less than Highschool,"Carroll County, Maryland",1819,
2016,Unemployment By Veteran Status,,Non Veteran,"Carroll County, Maryland",4.4,0.044000000000000004
2017,Unemployment By Veteran Status,,Non Veteran,"Carroll County, Maryland",3.9,0.039
2019,Unemployment By Veteran Status,,Non Veteran,"Carroll County, Maryland",3.2,0.032
2018,Unemployment By Veteran Status,,Non Veteran,"Carroll County, Maryland",3.4,0.034
2015,Unemployment By Veteran Status,,Veteran,"Carroll County, Maryland",3,0.03
2016,Unemployment By Veteran Status,,Veteran,"Carroll County, Maryland",3.8,0.038
2017,Unemployment By Veteran Status,,Veteran,"Carroll County, Maryland",3.2,0.032
2018,Unemployment By Veteran Status,,Veteran,"Carroll County, Maryland",4.1,0.040999999999999995
2019,Unemployment By Veteran Status,,Veteran,"Carroll County, Maryland",4.9,0.049
2015,Employment Status By Education,Employed,Some College,"Carroll County, Maryland",21619,
2016,Employment Status By Education,Employed,Some College,"Carroll County, Maryland",21054,
2017,Employment Status By Education,Employed,Some College,"Carroll County, Maryland",20788,
2018,Employment Status By Education,Employed,Some College,"Carroll County, Maryland",19973,
2019,Employment Status By Education,Employed,Some College,"Carroll County, Maryland",19914,
2015,Employment Status By Education,Unemployed,Some College,"Carroll County, Maryland",830,
2016,Employment Status By Education,Unemployed,Some College,"Carroll County, Maryland",807,
2017,Employment Status By Education,Unemployed,Some College,"Carroll County, Maryland",693,
2018,Employment Status By Education,Unemployed,Some College,"Carroll County, Maryland",692,
2019,Employment Status By Education,Unemployed,Some College,"Carroll County, Maryland",656,
2015,Employment Status By Education,NIL,Some College,"Carroll County, Maryland",4436,
2016,Employment Status By Education,NIL,Some College,"Carroll County, Maryland",4338,
2018,Employment Status By Education,NIL,Some College,"Carroll County, Maryland",4162,
2017,Employment Status By Education,NIL,Some College,"Carroll County, Maryland",4329,
2019,Employment Status By Education,NIL,Some College,"Carroll County, Maryland",4452,
2015,Unemployment By Race,,Asian,"Carroll County, Maryland",2.2,0.022000000000000002
2016,Unemployment By Race,,Asian,"Carroll County, Maryland",2.6,0.026000000000000002
2017,Unemployment By Race,,Asian,"Carroll County, Maryland",2.6,0.026000000000000002
2018,Unemployment By Race,,Asian,"Carroll County, Maryland",3.1,0.031
2019,Unemployment By Race,,Asian,"Carroll County, Maryland",1.8,0.018000000000000002
2015,Unemployment By Race,,White,"Carroll County, Maryland",4.6,0.046
2016,Unemployment By Race,,White,"Carroll County, Maryland",4.5,0.045
2017,Unemployment By Race,,White,"Carroll County, Maryland",3.9,0.039
2018,Unemployment By Race,,White,"Carroll County, Maryland",3.5,0.035
2019,Unemployment By Race,,White,"Carroll County, Maryland",3.3,0.033
2015,Unemployment By Race,,Black,"Carroll County, Maryland",5.7,0.057
2016,Unemployment By Race,,Black,"Carroll County, Maryland",5.3,0.053
2017,Unemployment By Race,,Black,"Carroll County, Maryland",5.9,0.059000000000000004
2018,Unemployment By Race,,Black,"Carroll County, Maryland",5,0.05
2019,Unemployment By Race,,Black,"Carroll County, Maryland",4.7,0.047
2015Q3,TANF Workers,,,"Cecil County, Maryland",81,,,,,
2015Q4,TANF Workers,,,"Cecil County, Maryland",75,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.285010555946517,0.00285010555946517,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.26181665852126,0.0026181665852126,,,,,
2016Q1,TANF Workers,,,"Cecil County, Maryland",69,,,,,
2016Q2,TANF Workers,,,"Cecil County, Maryland",75,,,,,
2016Q3,TANF Workers,,,"Cecil County, Maryland",70,,,,,
2016Q4,TANF Workers,,,"Cecil County, Maryland",61,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.253099552490646,0.0025309955249064597,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.26281669411641,0.0026281669411641,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.24319911058611,0.0024319911058611,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.210795493814362,0.00210795493814362,,,,,
2017Q1,TANF Workers,,,"Cecil County, Maryland",51,,,,,
2017Q2,TANF Workers,,,"Cecil County, Maryland",68,,,,,
2017Q3,TANF Workers,,,"Cecil County, Maryland",60,,,,,
2017Q4,TANF Workers,,,"Cecil County, Maryland",56,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.183525855554356,0.00183525855554356,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.238395736923293,0.0023839573692329297,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.208971858456395,0.0020897185845639497,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.195735756728417,0.00195735756728417,,,,,
2018Q1,TANF Workers,,,"Cecil County, Maryland",42,,,,,
2018Q2,TANF Workers,,,"Cecil County, Maryland",49,,,,,
2018Q3,TANF Workers,,,"Cecil County, Maryland",50,,,,,
2018Q4,TANF Workers,,,"Cecil County, Maryland",58,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.152549760278948,0.00152549760278948,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.170268955452081,0.0017026895545208102,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.171556013038257,0.0017155601303825698,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.194285331457475,0.0019428533145747502,,,,,
2019Q1,TANF Workers,,,"Cecil County, Maryland",46,,,,,
2019Q2,TANF Workers,,,"Cecil County, Maryland",63,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.157507276151344,0.00157507276151344,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.208402249421105,0.00208402249421105,,,,,
2016Q3,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",6,,,,,
2016Q4,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",3,,,,,
2016Q3,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",3,0.03,,,,,,
2016Q4,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",1.62162162162162,0.0162162162162162,,,,,,
2017Q1,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",6,,,,,
2017Q2,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",2,,,,,
2017Q3,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",2,,,,,
2017Q4,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",2,,,,,
2017Q1,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",2.63157894736842,0.0263157894736842,,,,,,
2017Q2,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",1.20481927710843,0.0120481927710843,,,,,,
2017Q3,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",1.02040816326531,0.010204081632653099,,,,,,
2017Q4,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",1.03626943005181,0.0103626943005181,,,,,,
2018Q1,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",3,,,,,
2018Q2,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",1,,,,,
2018Q4,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",2,,,,,
2018Q1,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",1.64835164835165,0.0164835164835165,,,,,,
2018Q2,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",0.75187969924812,0.0075187969924812,,,,,,
2018Q4,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",0.91324200913242,0.0091324200913242,,,,,,
2019Q1,TANF Participants in Workforce Service ,,,"Cecil County, Maryland",3,,,,,
2019Q1,Percent of Workforce Service participants in TANF (%),,,"Cecil County, Maryland",1.25523012552301,0.012552301255230101,,,,,,
2017,SNAP Recipient Workers,,,"Cecil County, Maryland",4884,,,,,
2018,SNAP Recipient Workers,,,"Cecil County, Maryland",4689,,,,,
2019,SNAP Recipient Workers,,,"Cecil County, Maryland",4709,,,,,
2020,SNAP Recipient Workers,,,"Cecil County, Maryland",4465,,,,,
2017,SNAP Recipient Workers by Percentage,,,"Cecil County, Maryland",0.019168,1.9168,,,,
2018,SNAP Recipient Workers by Percentage,,,"Cecil County, Maryland",0.019662,1.9662,,,,
2019,SNAP Recipient Workers by Percentage,,,"Cecil County, Maryland",0.019581,1.9581,,,,
2020,SNAP Recipient Workers by Percentage,,,"Cecil County, Maryland",0.019395,1.9395,,,,
2015,Employment Status By Disability Status,Labor Force,Disabled,"Cecil County, Maryland",2453,,,,
2016,Employment Status By Disability Status,Labor Force,Disabled,"Cecil County, Maryland",2868,,,,
2017,Employment Status By Disability Status,Labor Force,Disabled,"Cecil County, Maryland",2780,,,,
2018,Employment Status By Disability Status,Labor Force,Disabled,"Cecil County, Maryland",3168,,,,
2019,Employment Status By Disability Status,Labor Force,Disabled,"Cecil County, Maryland",3451,,,,
2015,Employment Status By Disability Status,Labor Force,Non Disabled,"Cecil County, Maryland",47350,,,,
2016,Employment Status By Disability Status,Labor Force,Non Disabled,"Cecil County, Maryland",47024,,,,
2017,Employment Status By Disability Status,Labor Force,Non Disabled,"Cecil County, Maryland",47550,,,,
